"ym","X","Y","eps"
"2008_8",-93.625728,42.03338,-0.320902393630575
"2009_5",-93.626116,42.031542,0.0294455334337457
"2007_5",-93.627605,42.031846,0.119151099705785
"2008_7",-93.625926,42.03047,0.0892229820600034
"2010_5",-93.625825,42.030187,0.101115908125032
"2006_5",-93.627385,42.030786,0.210353190511711
"2007_5",-93.627487,42.030823,0.258663402318511
"2007_3",-93.624715,42.033482,0.187631691522155
"2006_10",-93.625576,42.033306,0.0360710276480366
"2008_5",-93.625584,42.033568,0.087910785726761
"2010_4",-93.625586,42.033621,-0.0945775915197953
"2008_4",-93.625589,42.033699,-0.111697624493834
"2008_7",-93.623666,42.03337,0.0513695435125942
"2009_7",-93.624564,42.033406,0.199896776295025
"2008_7",-93.624566,42.033511,0.0247840393550685
"2010_4",-93.624566,42.033563,0.134293198900556
"2009_7",-93.624567,42.033616,0.0153118329808016
"2010_3",-93.622597,42.0336,-0.0357743892242164
"2009_5",-93.622513,42.03329,-0.0477040929427019
"2008_7",-93.623514,42.033321,-0.0465886984181047
"2009_5",-93.623515,42.033347,-0.0145402361308615
"2007_2",-93.623521,42.033612,0.00916748921371428
"2010_3",-93.623523,42.033665,-0.0533246713575624
"2008_5",-93.621532,42.033473,0.107499899097357
"2008_4",-93.621532,42.033366,-0.205066878576934
"2009_6",-93.621677,42.033496,-0.114552358338365
"2007_3",-93.621501,42.033336,0.0140980522009339
"2008_4",-93.622102,42.033493,0.00443059459527211
"2009_1",-93.622443,42.033474,0.0599981932855106
"2010_3",-93.622448,42.033631,0.0535647676617421
"2006_5",-93.620433,42.033369,-0.00644165563921098
"2009_10",-93.624689,42.031395,-0.188665975940269
"2008_4",-93.624688,42.031354,0.0325717478542344
"2009_4",-93.623645,42.03252,0.0411767461483407
"2009_7",-93.623644,42.03246,0.0768711196025895
"2007_7",-93.623643,42.032399,0.0859199631173105
"2006_9",-93.623642,42.032299,-0.163456101147508
"2008_8",-93.623632,42.031493,0.170544866874804
"2007_3",-93.623631,42.031433,-0.136608919629096
"2009_11",-93.623629,42.031292,0.039141499214355
"2007_7",-93.624539,42.031438,0.180870620337867
"2006_4",-93.62454,42.031499,-0.0458930050574709
"2006_11",-93.624553,42.032396,-0.219658079374077
"2006_7",-93.624553,42.032478,-0.193349781057862
"2009_3",-93.622565,42.032375,0.0385981541482294
"2008_6",-93.622552,42.031461,0.186512363805236
"2007_7",-93.622551,42.03142,0.00692809478594875
"2010_5",-93.623483,42.031556,0.100261233302951
"2007_8",-93.621504,42.032505,0.00885956237121865
"2007_5",-93.621502,42.032386,0.12530247467417
"2008_1",-93.621485,42.031496,-0.146469814758786
"2006_8",-93.621484,42.031436,0.127775693512581
"2010_3",-93.621482,42.031337,0.0267981330215742
"2007_7",-93.6224,42.031321,0.0126925016181101
"2007_11",-93.622402,42.031483,-0.0982506383500128
"2006_2",-93.622415,42.032418,-0.0855084098266935
"2006_7",-93.620411,42.032417,-0.287357178459995
"2010_3",-93.620409,42.032302,-0.160569131992082
"2008_10",-93.620392,42.031467,-0.149590085888196
"2008_4",-93.620391,42.031432,-0.298158296460341
"2007_5",-93.6212119,42.0314873,-0.179212699514505
"2009_2",-93.621351,42.03235,0.115282711369701
"2008_6",-93.624591,42.031049,0.00906080224685259
"2006_6",-93.6243778,42.0310818,0.0314242864894159
"2008_5",-93.624471,42.030388,-0.0579471378520531
"2008_1",-93.6218858,42.031057,0.0802557564220637
"2009_8",-93.6213592,42.0310861,-0.0552015928083123
"2007_5",-93.6209132,42.0304477,0.205100968921895
"2006_8",-93.622386,42.030389,-0.0414460104110631
"2006_7",-93.62577,42.029526,-0.00175417316742092
"2007_7",-93.62576,42.029451,0.115978068295013
"2008_6",-93.627,42.029399,0.19992549965108
"2009_7",-93.62726,42.030062,0.22419898392858
"2008_6",-93.625556,42.028426,0.1396106317128
"2008_3",-93.625539,42.028274,0.00804825424679205
"2008_7",-93.625434,42.027065,0.143955932150762
"2007_2",-93.625435,42.026912,0.110324326908371
"2010_4",-93.62338,42.027986,-0.111684859076712
"2006_10",-93.622773,42.02686,0.0575817784129384
"2009_10",-93.625362,42.026759,-0.11725729971093
"2007_10",-93.625285,42.026998,-0.319456281200927
"2007_7",-93.625284,42.027088,0.159681084854959
"2006_5",-93.625436,42.028544,0.163301828732622
"2008_5",-93.625623,42.029556,0.188872714770757
"2007_9",-93.6241649,42.0299664,-0.0934934073437095
"2008_9",-93.621676,42.02903,0.00239708643612032
"2010_6",-93.621674,42.028888,0.0648789391735153
"2007_8",-93.62033,42.02911,-0.250141638097505
"2008_6",-93.621065,42.029038,-0.063879512741341
"2009_6",-93.621525,42.028948,0.00339219668521204
"2008_6",-93.6208294,42.0286305,-0.0270289326869885
"2009_6",-93.621504,42.027854,-0.0600533207414079
"2009_6",-93.621506,42.027998,0.121845179069967
"2007_9",-93.622147,42.02752,0.0713798878250324
"2007_9",-93.6220032,42.0275775,0.0135471545153997
"2010_2",-93.621632,42.026914,0.0749528745279383
"2006_6",-93.621562,42.026886,-0.181742566398469
"2007_6",-93.628447,42.025229,-0.00337449277943574
"2010_5",-93.629495,42.020693,0.00631062853819542
"2006_10",-93.626858,42.025258,-0.00393120831077981
"2009_8",-93.628299,42.025306,0.0400832169032379
"2007_6",-93.628301,42.02543,-0.0181401455723549
"2008_7",-93.6259506,42.0255246,-0.175875808062034
"2006_7",-93.626631,42.025459,0.0573145198760892
"2008_5",-93.628447,42.024111,-0.00406216200072625
"2007_4",-93.629496,42.021576,0.164273860574176
"2006_6",-93.6273219,42.0242386,-0.099536818081027
"2007_12",-93.6275137,42.0242321,-0.0777297842405361
"2008_11",-93.627729,42.024265,-0.14576264359908
"2008_4",-93.6261621,42.0249938,-0.0439771507343019
"2006_7",-93.6255067,42.0242578,-0.0353557536642593
"2008_7",-93.6265884,42.0242588,0.0116478748978505
"2006_5",-93.628416,42.023117,-0.107384232376113
"2007_4",-93.629501,42.0227,0.0977287527385555
"2008_8",-93.6295,42.022574,-0.0469464859756416
"2007_5",-93.6274918,42.0238856,-0.113363172462566
"2007_2",-93.628263,42.022963,-0.0798063712486806
"2006_3",-93.6265888,42.0238089,-0.263346541593111
"2007_3",-93.6263765,42.0238391,0.0411452721139463
"2007_7",-93.625297,42.023518,-0.0235765705503733
"2009_1",-93.626716,42.023085,-0.0792994225521774
"2008_6",-93.623738,42.026478,0.093248576281786
"2007_5",-93.622793,42.026723,-0.0618678739085922
"2007_1",-93.622025,42.025893,-0.298378335133637
"2009_2",-93.621862,42.025796,-0.0602391508257666
"2010_5",-93.620386,42.026741,-0.00154310653536921
"2008_8",-93.624819,42.024885,-0.189426572800432
"2009_8",-93.6250433,42.0242487,-0.0741377613982415
"2008_6",-93.62458,42.023716,0.00934133667112771
"2007_9",-93.623814,42.022951,-0.856061740387815
"2009_2",-93.599575,42.022828,-0.0825974420861438
"2008_9",-93.658159,42.034391,0.0167623303735178
"2006_6",-93.657017,42.034411,0.00642741604091491
"2008_8",-93.656979,42.034409,0.0185026834361266
"2006_7",-93.65565,42.034576,-0.227591939174285
"2007_4",-93.655699,42.033524,-0.0149779258452327
"2010_6",-93.656231,42.033454,0.0917175139470241
"2008_8",-93.657958,42.033423,0.00263705362072509
"2009_9",-93.659205,42.032681,0.107338250164141
"2006_7",-93.6578344,42.0331453,-0.0883111121940351
"2010_5",-93.655538,42.032432,0.0261073480840929
"2010_1",-93.658265,42.028256,0.0443034945309274
"2009_7",-93.657107,42.028049,0.276152076254379
"2007_4",-93.657089,42.028048,0.0762392754640232
"2007_7",-93.655924,42.028004,-0.000617025911346804
"2006_1",-93.655885,42.028002,-0.237006063084459
"2006_5",-93.655786,42.027997,0.197568305730039
"2010_3",-93.658081,42.02616,-0.136928943008562
"2009_7",-93.657241,42.022825,-0.210959416787986
"2009_3",-93.658381,42.022978,-0.514256432215576
"2010_6",-93.655849,42.022825,-0.208517911192998
"2008_5",-93.675551,42.033604,0.059804283594486
"2006_10",-93.67555,42.033521,0.0788659786390003
"2007_3",-93.675549,42.033272,0.0489846542332857
"2007_11",-93.675559,42.032426,-0.0365985209207445
"2007_7",-93.672207,42.034453,-0.0105596152364337
"2007_4",-93.669741,42.034429,0.0901799132431769
"2009_10",-93.669839,42.033376,0.22921539717272
"2006_2",-93.675399,42.0333,0.145816983357867
"2009_6",-93.675401,42.033633,0.0525266988222595
"2007_5",-93.674417,42.033193,0.209396087220174
"2010_4",-93.673401,42.033008,0.0273460667224724
"2008_2",-93.669806,42.033225,0.0367577513882659
"2008_12",-93.672241,42.032365,0.04192159707449
"2009_7",-93.672288,42.032367,0.028393249964236
"2010_5",-93.672381,42.03237,-0.248302313759673
"2009_4",-93.673382,42.032388,-0.177578950328391
"2007_2",-93.67369,42.032385,-0.00184936177972877
"2006_6",-93.674456,42.03224,0.0934297676101356
"2006_5",-93.674517,42.032304,0.0298278415556544
"2006_7",-93.675408,42.032383,-0.0140434255239511
"2007_5",-93.677504,42.032098,0.0674550010146956
"2008_12",-93.676873,42.031571,-0.0250488452277457
"2007_5",-93.676953,42.031533,0.108590831471358
"2008_7",-93.677717,42.031248,0.11153290947533
"2007_5",-93.677778,42.031203,-0.0980603960860353
"2008_5",-93.677945,42.031123,0.0224040298127942
"2010_5",-93.678141,42.029867,0.0384392759754128
"2007_5",-93.678149,42.029562,0.0012062133774804
"2006_6",-93.675606,42.031356,0.14566783183492
"2007_1",-93.675714,42.031215,0.0188312123387999
"2010_5",-93.676659,42.03069,0.0975438291849557
"2007_6",-93.677997,42.029679,0.0601053378967295
"2009_6",-93.677991,42.029863,0.0590586806143746
"2010_6",-93.677992,42.029924,0.124156127024344
"2007_1",-93.677601,42.031139,0.0813878147043053
"2010_3",-93.676654,42.029731,0.134037317673001
"2007_5",-93.676681,42.029786,0.043454075402724
"2010_5",-93.676674,42.030519,0.163538598106533
"2006_7",-93.676455,42.030611,0.134874125381018
"2006_3",-93.672278,42.032216,0.0236055212548796
"2010_5",-93.671511,42.031187,0.0351487198215116
"2007_4",-93.672119,42.030591,-0.0193431132584625
"2006_7",-93.674385,42.030702,0.0624005685505448
"2006_7",-93.673601,42.031362,0.0855072665553238
"2010_3",-93.673565,42.03136,0.0710278293184893
"2008_5",-93.672718,42.031348,0.17315679738484
"2006_7",-93.672645,42.031347,0.12208851338885
"2009_6",-93.672651,42.031342,0.156059596778657
"2010_4",-93.672523,42.03128,0.0368784855268627
"2008_3",-93.674179,42.03156,-0.0411846004066743
"2006_8",-93.670204,42.030231,-0.100617238231284
"2006_5",-93.670514,42.030232,-0.0823187447760618
"2008_3",-93.671905,42.030552,0.126691705847746
"2009_4",-93.671849,42.030628,0.123209726540083
"2009_7",-93.671369,42.031138,0.147638071755023
"2010_4",-93.670503,42.030082,0.361313762023205
"2010_4",-93.670114,42.03009,0.199426287524211
"2007_7",-93.668544,42.034422,0.0606880174380686
"2008_1",-93.666954,42.034428,-0.219592218914497
"2008_1",-93.666912,42.034428,-0.306583352292205
"2009_9",-93.666432,42.033427,0.0561152791156725
"2009_7",-93.66636,42.033277,0.109584473586028
"2006_7",-93.665569,42.033285,-0.00881648502298841
"2006_1",-93.665505,42.03247,-0.0565445353420052
"2006_7",-93.66563,42.032291,-0.0556767361628561
"2009_3",-93.666813,42.032302,-0.0369994012906031
"2006_4",-93.667081,42.032307,-0.114902351745701
"2006_5",-93.669544,42.033686,0.208269790782058
"2008_6",-93.669465,42.033834,0.0805489301138749
"2008_5",-93.663727,42.034414,0.137638319468862
"2010_6",-93.663619,42.03387,-0.183576194787418
"2007_12",-93.664037,42.032528,0.233331405528891
"2006_11",-93.66412,42.032478,0.0428451942157494
"2008_6",-93.665355,42.032495,0.0981281400391052
"2008_6",-93.665356,42.032566,0.0536873947282431
"2010_2",-93.668378,42.032164,-0.0170731117143486
"2006_6",-93.668392,42.031635,0.194247623806871
"2006_4",-93.667082,42.032157,0.0906412840916028
"2008_3",-93.666979,42.032155,0.283896645441408
"2007_5",-93.662239,42.034421,-0.139181529818774
"2008_12",-93.662134,42.03392,0.0203593609171069
"2006_7",-93.662039,42.032575,0.0221313535389959
"2009_10",-93.662126,42.032652,-0.00224685472651879
"2008_8",-93.660673,42.033692,0.0655965141923121
"2007_8",-93.660671,42.033557,-0.324296385526762
"2007_7",-93.660691,42.032638,0.012680270943701
"2008_12",-93.660812,42.032653,-0.150744157120867
"2007_10",-93.661983,42.033726,-0.109373607649111
"2007_10",-93.661985,42.034018,-0.0364171368933553
"2008_6",-93.660521,42.033559,0.096880793013837
"2009_11",-93.660877,42.032503,0.102750868698198
"2006_6",-93.678165,42.029453,0.100131282959932
"2008_6",-93.678125,42.029453,0.0617840720992889
"2006_6",-93.676352,42.028836,0.0771363569073687
"2007_6",-93.676272,42.02868,0.036920503708239
"2009_6",-93.66798,42.026548,-0.400845653568322
"2010_4",-93.667904,42.026547,0.0901581052395838
"2006_4",-93.674402,42.023651,-0.0269705369318679
"2008_11",-93.676219,42.024662,0.0535480015253464
"2006_12",-93.676681,42.024705,-0.0223404517194348
"2007_2",-93.673958,42.02384,0.0604763464597238
"2008_3",-93.6739889,42.0243033,-0.0624463185607571
"2008_4",-93.67358,42.02521,0.157842937612628
"2010_5",-93.675038,42.024673,0.0961888311683153
"2007_9",-93.674582,42.024087,0.124011916501263
"2007_7",-93.669606,42.026185,0.406232243167148
"2009_4",-93.671177,42.023229,0.0891130481853263
"2007_3",-93.671221,42.023229,-0.244636960252252
"2007_7",-93.671511,42.023021,-0.0737421525147402
"2009_3",-93.6721573,42.0240278,-0.361996404508969
"2010_6",-93.671178,42.023079,0.0140573493153756
"2007_7",-93.66504,42.028424,0.12461305822837
"2008_4",-93.666066,42.028568,0.106287326653294
"2008_3",-93.666216,42.028595,0.228349423458794
"2009_11",-93.666242,42.028468,-0.00915173547836546
"2008_5",-93.666147,42.027332,-0.0062732511557283
"2006_6",-93.666035,42.02653,0.0861816640594312
"2006_3",-93.665153,42.027664,0.00365883435261736
"2008_1",-93.66515,42.027507,-0.0822572251968001
"2008_6",-93.665571,42.027555,0.01520739438603
"2008_9",-93.663054,42.028381,0.155396569160526
"2007_6",-93.663415,42.028236,0.173772570590756
"2010_5",-93.662762,42.028226,-0.248889377708423
"2006_8",-93.662765,42.026667,0.307795742336922
"2006_8",-93.663475,42.026614,0.335523955525509
"2010_6",-93.66357,42.026533,-0.0252489074959935
"2006_12",-93.661562,42.02821,0.210645090914093
"2006_12",-93.660664,42.028191,0.319648295682183
"2008_7",-93.660595,42.028188,-0.0626480685533285
"2008_7",-93.6608625,42.0280297,0.103313638798147
"2006_5",-93.660227,42.026458,0.101838319218435
"2009_11",-93.667776,42.024483,-0.302920238729276
"2009_2",-93.668212,42.023982,-0.0321984136477522
"2010_6",-93.667708,42.024208,-0.0280131784636395
"2008_7",-93.667534,42.024025,-0.00996892505747353
"2009_6",-93.667209,42.023916,-0.808366343434292
"2007_5",-93.66712,42.024949,-0.086115128605347
"2006_3",-93.667188,42.025524,0.0490162749508925
"2009_7",-93.665271,42.026133,-0.041879094058728
"2009_8",-93.66527,42.025996,0.207852919035767
"2010_6",-93.66526,42.025173,0.0362494573115252
"2008_11",-93.66526,42.025036,0.0400151921157248
"2006_10",-93.666095,42.025102,-0.156224462344385
"2006_7",-93.666096,42.025197,0.0413661329519825
"2010_6",-93.666097,42.02526,-0.033955415521887
"2010_3",-93.6658876,42.0247497,0.156982247895239
"2010_1",-93.665799,42.024126,0.333318721706028
"2006_9",-93.660187,42.026308,0.0340887243880089
"2009_9",-93.660147,42.026307,0.00412488518115148
"2007_5",-93.66061,42.025818,0.118215211937165
"2010_6",-93.663367,42.025019,-0.203869422735128
"2008_4",-93.6644616,42.0236702,-0.057769471180567
"2007_7",-93.6643138,42.0246868,0.153572528932624
"2009_2",-93.6641939,42.0246851,0.148331499460601
"2009_1",-93.66104,42.0247212,-0.0674594151417929
"2007_4",-93.658545,42.023874,-0.0108104661927228
"2007_7",-93.66057,42.023945,0.0140206689916914
"2008_8",-93.662924,42.022902,0.00110927748793919
"2009_10",-93.661005,42.023548,-0.17936563160337
"2007_3",-93.659659,42.023451,-0.146030593359462
"2006_8",-93.658506,42.022824,-0.28662613294143
"2009_10",-93.659855,42.022754,-0.0879429420629958
"2008_3",-93.659949,42.02283,-0.136107856848133
"2007_4",-93.693153,42.034453,0.070613458762491
"2009_7",-93.684708,42.034183,-0.110729036669017
"2007_5",-93.684102,42.033662,-0.0973382921224085
"2007_6",-93.684102,42.033576,-0.0253658443836031
"2010_6",-93.685001,42.03374,-0.0388530112823849
"2009_9",-93.685733,42.033714,-0.103577652704464
"2010_6",-93.685988,42.032076,0.157602695366939
"2009_9",-93.685986,42.0318449,0.102108984593428
"2007_8",-93.68347,42.031546,0.121068950193357
"2006_5",-93.685537,42.032082,-0.0368396539521299
"2009_6",-93.68341,42.03254,-0.00969288259287423
"2007_11",-93.683309,42.032467,-0.0409500987157648
"2007_1",-93.683226,42.031566,0.0361902039611801
"2008_5",-93.683223,42.031766,0.0523244922449328
"2006_11",-93.683235,42.032493,-0.127167832142893
"2010_5",-93.683167,42.033783,0.0281981384433903
"2008_6",-93.683302,42.033912,0.112834833509445
"2007_7",-93.681061,42.030801,0.0252715726998277
"2009_7",-93.681063,42.030625,0.0425017502134549
"2009_8",-93.682025,42.030623,0.0574309543331637
"2010_6",-93.682026,42.03068,0.0236373871803021
"2008_4",-93.682029,42.03085,0.00223960026523811
"2008_12",-93.682032,42.031077,-0.0172454564636402
"2006_9",-93.68218,42.030933,-0.0767115525810308
"2009_6",-93.682176,42.030678,-0.0259964066447706
"2008_2",-93.682175,42.030621,0.040250801667262
"2006_4",-93.6801515,42.0315156,0.175778303398442
"2010_4",-93.6801568,42.0311198,-0.0631853523405688
"2009_6",-93.6791403,42.031834,-0.0165809782225529
"2009_6",-93.6791456,42.0312822,-0.144444437434178
"2009_10",-93.679856,42.030531,0.0122796852431296
"2009_10",-93.6791251,42.0310946,0.0472788334373745
"2009_10",-93.679181,42.0309301,0.044181031209423
"2007_10",-93.686828,42.02667,0.259502145990356
"2007_4",-93.686941,42.026642,0.29675997335059
"2009_7",-93.687067,42.026626,-0.0140708962270175
"2009_9",-93.688859,42.026482,0.0986593853836987
"2009_1",-93.688993,42.026414,0.0495577704246349
"2009_11",-93.689091,42.026372,0.0664512428507901
"2010_2",-93.69019,42.025747,-0.0505085096216977
"2009_6",-93.690266,42.025707,-0.0524031829846015
"2007_9",-93.690342,42.025666,-0.0600285273876838
"2007_6",-93.69067,42.025707,0.228000813296731
"2007_8",-93.691248,42.025594,0.193925969123936
"2008_3",-93.691284,42.025411,-0.0886227167772732
"2007_10",-93.691213,42.025264,-0.0273214214408991
"2008_5",-93.691095,42.025275,-0.0394356816469642
"2007_9",-93.691015,42.025281,-0.0675765477142463
"2009_4",-93.690971,42.025293,-0.102165753894153
"2009_4",-93.690364,42.025577,-0.0394736578052924
"2007_11",-93.690234,42.025558,-0.128965775095371
"2009_5",-93.689072,42.024628,-0.231297678618462
"2006_7",-93.689071,42.024601,-0.0044010943282076
"2007_1",-93.689071,42.024598,0.0313920748143968
"2009_3",-93.689071,42.024596,-0.0105811094332814
"2007_7",-93.689071,42.024594,-0.230261257176113
"2006_2",-93.689816,42.024635,-0.0319292489791339
"2007_5",-93.69003,42.024633,-0.0338081897587799
"2006_7",-93.690366,42.024555,0.0175721363389685
"2006_7",-93.691234,42.024615,-0.0522417245296323
"2010_2",-93.691269,42.024614,0.0903347065878396
"2007_9",-93.69135,42.024614,0.0316954761074014
"2009_5",-93.691433,42.024613,-0.00925732875147606
"2009_3",-93.69157,42.024765,-0.000450744378412717
"2007_6",-93.688941,42.025726,-0.0464548353098358
"2006_7",-93.688937,42.025687,-0.0463821697091654
"2006_4",-93.688925,42.025218,-0.0770287897009675
"2006_8",-93.688924,42.025194,0.0248976099203426
"2007_6",-93.688923,42.025156,-0.125305603162788
"2010_5",-93.69245,42.024604,0.0280741371865206
"2010_3",-93.692521,42.024604,0.00404202486849789
"2009_2",-93.690111,42.024327,0.0231960819651737
"2007_7",-93.689884,42.024635,-0.0658955509061155
"2006_7",-93.689485,42.02437,0.0419379141576748
"2006_1",-93.689067,42.024481,0.107103861142233
"2009_3",-93.689066,42.024399,-0.0563924301051438
"2006_8",-93.689084,42.023306,0.119284974825413
"2009_7",-93.689081,42.02322,-0.0479051468493309
"2006_5",-93.688786,42.024376,-0.0293207881296905
"2007_10",-93.688917,42.024485,-0.106643487509083
"2006_3",-93.688934,42.023308,-0.00421302175145067
"2007_3",-93.688931,42.023226,-0.0411495749929945
"2006_6",-93.688929,42.023138,-0.0944773315605384
"2009_8",-93.685125,42.029772,0.154524709974772
"2007_4",-93.685142,42.029694,0.19759066834914
"2010_5",-93.68329,42.030601,0.0686313600706836
"2007_5",-93.684944,42.029803,-0.0749630536849038
"2008_6",-93.68698,42.027368,0.25389334598038
"2008_12",-93.686789,42.027193,0.19002755626094
"2006_2",-93.68216,42.029884,-0.0669496350886322
"2008_12",-93.681199,42.029437,-0.0279583045395319
"2008_2",-93.681136,42.030276,-0.0683928972392265
"2010_3",-93.6801805,42.0298532,-0.128962352852062
"2007_6",-93.682439,42.027956,0.011103041709813
"2006_6",-93.681349,42.028168,0.0462268602755765
"2007_6",-93.679216,42.027969,-0.0540423887919893
"2009_6",-93.679297,42.02792,2.72807632180805e-06
"2006_10",-93.682095,42.025573,0.0537077543362077
"2009_6",-93.6825646,42.0255464,-0.0295151138837024
"2008_3",-93.6826513,42.0249247,0.0482986034799969
"2007_7",-93.6825099,42.024734,-0.0309474531737542
"2007_5",-93.683612,42.024305,-0.00919728615595492
"2006_12",-93.683877,42.02438,0.039981062747883
"2008_5",-93.679198,42.025781,0.127442249448838
"2006_7",-93.680401,42.024592,-0.0952598491357888
"2010_6",-93.682138,42.024318,0.0869132954793486
"2006_7",-93.691896,42.022227,0.153713719487427
"2007_8",-93.691971,42.022228,0.00253492767034904
"2006_6",-93.691873,42.022077,0.0252659936586965
"2010_7",-93.69188,42.021321,0.156940894725701
"2007_4",-93.692069,42.021324,-0.000836049328712354
"2009_11",-93.691883,42.021171,0.0162409187172094
"2008_8",-93.692009,42.021173,0.150694499153277
"2009_10",-93.692135,42.021176,0.085114118497376
"2007_8",-93.688862,42.02121,0.040259568231769
"2009_8",-93.688372,42.021207,0.168576841698956
"2006_8",-93.688302,42.021209,-0.004447421130195
"2007_5",-93.690402,42.020966,0.0574248349105748
"2006_5",-93.690363,42.0209,0.0291036829552203
"2009_4",-93.690401,42.020817,0.0101239749268112
"2007_5",-93.690545,42.020912,0.200169856879473
"2009_12",-93.691355,42.019784,0.053894632934792
"2008_6",-93.691213,42.01915,-0.0261427027586891
"2009_6",-93.691585,42.018996,-0.0100143476841425
"2007_7",-93.692286,42.019032,0.108766947075861
"2007_7",-93.692696,42.019083,0.0481971283496913
"2009_5",-93.6928668,42.0197228,0.0421237088832461
"2006_7",-93.692005,42.019047,0.107262289353062
"2008_2",-93.691612,42.019153,0.0772873442220733
"2006_9",-93.692606,42.018043,0.108055619810385
"2006_7",-93.692221,42.018123,0.112508634028812
"2008_5",-93.690719,42.018501,0.0587123021719055
"2009_3",-93.690548,42.018597,-0.0639274507037876
"2008_7",-93.689772,42.018786,0.10435065027983
"2007_5",-93.690633,42.018378,0.077634271259273
"2010_4",-93.690542,42.018411,-0.0109886064134355
"2006_8",-93.690215,42.017631,-0.0157566162702305
"2009_6",-93.690324,42.017569,-0.0483955630637328
"2006_6",-93.691931,42.0168729,-0.0454295799270655
"2009_9",-93.691667,42.016903,-0.0579033855904247
"2008_6",-93.690276,42.017423,0.0549908794708939
"2008_6",-93.690113,42.017517,-0.0636482756501115
"2009_4",-93.688383,42.018667,0.0661552688885182
"2010_6",-93.688258,42.01867,0.0945678763305785
"2006_9",-93.689083,42.017929,-0.0454961727289239
"2008_7",-93.688995,42.017914,-0.0980271347466598
"2007_3",-93.688952,42.017907,0.0311398943267283
"2007_3",-93.68892,42.017826,0.0730193441467515
"2008_7",-93.689019,42.017766,-0.103628948186277
"2006_6",-93.68923,42.01686,-0.0827760797950969
"2007_2",-93.689344,42.016896,-0.047582657416813
"2009_7",-93.689431,42.016862,-0.0311457747764598
"2007_7",-93.689518,42.016829,-0.0145486065360454
"2009_3",-93.691175,42.016399,0.0659209494046796
"2007_6",-93.691469,42.016297,0.0692035164814968
"2008_9",-93.691706,42.016276,-0.0159303629262098
"2007_9",-93.692052,42.016214,-0.123815878510403
"2009_6",-93.689438,42.01571,0.0590908912457344
"2008_5",-93.689101,42.015974,0.0419386003449693
"2009_6",-93.689942,42.016551,-0.126183621951591
"2006_2",-93.691243,42.016217,-0.155762132443227
"2009_4",-93.691672,42.01613,-0.0374929850725418
"2006_1",-93.688577,42.016913,-0.15006626328919
"2008_5",-93.688958,42.01626,0.0631319382973648
"2008_9",-93.68895,42.015949,0.00979936506829386
"2009_7",-93.688628,42.015713,-0.0877434550010633
"2008_7",-93.685742,42.022136,0.0398070426944541
"2007_8",-93.684962,42.021992,0.0514281004072973
"2006_7",-93.686629,42.021388,0.0350949647475908
"2007_7",-93.686678,42.021386,0.140460077563133
"2007_6",-93.6874333,42.0218643,0.15533803131604
"2007_1",-93.687734,42.022239,-0.00962490018806634
"2010_6",-93.68773,42.022186,0.0990170813318084
"2010_3",-93.687807,42.022045,0.0821404935652794
"2010_2",-93.687745,42.021395,0.0270753899622545
"2008_11",-93.686888,42.021234,0.173293824138788
"2006_12",-93.686825,42.020145,0.0469745735095724
"2009_7",-93.687212,42.020087,0.0699934264110483
"2006_4",-93.687158,42.02007,0.0742504306808043
"2009_10",-93.687219,42.019184,0.0581841771857316
"2008_5",-93.687518,42.018839,0.0647889334332762
"2009_9",-93.685068,42.019697,0.0835130626870802
"2009_7",-93.684887,42.019548,0.178311981599232
"2007_1",-93.684837,42.01972,0.0498125140704385
"2009_10",-93.684954,42.019691,-0.030929829398355
"2006_5",-93.684982,42.019697,0.0162524769352652
"2008_10",-93.685158,42.019769,0.02187548486968
"2008_9",-93.685865,42.020694,0.00388933437874274
"2007_9",-93.684993,42.021163,-0.0198078290063775
"2008_8",-93.6844,42.02107,0.0563229452642158
"2006_6",-93.683468,42.021811,0.111420951910773
"2006_7",-93.683246,42.021889,0.184439560498476
"2007_3",-93.683235,42.021056,-0.0543746620196641
"2010_6",-93.683727,42.021133,0.0743882781251086
"2008_4",-93.684289,42.021275,-0.0669592039184781
"2007_1",-93.684354,42.021025,-0.0411931457710683
"2009_8",-93.683157,42.020666,0.0705177414275621
"2008_5",-93.683158,42.020796,0.128454383771712
"2007_9",-93.683158,42.020861,-0.0629990269375662
"2009_9",-93.683159,42.020991,0.0116895111116586
"2006_3",-93.682979,42.020998,0.0740492786962049
"2007_10",-93.683169,42.021737,0.0742016315261485
"2009_4",-93.68317,42.021788,0.191480261622175
"2009_3",-93.68351,42.020843,0.151436086996491
"2008_1",-93.683309,42.020991,0.119118276979419
"2006_6",-93.681378,42.021785,0.00557563517642324
"2008_9",-93.68786,42.018735,-0.13276953193961
"2010_5",-93.687859,42.018662,0.115424549293333
"2007_7",-93.687856,42.018518,0.113398310859878
"2009_9",-93.687819,42.017109,0.0601325268346813
"2008_3",-93.687704,42.018412,-0.0689237504459404
"2006_11",-93.687703,42.01834,-0.0129190592180381
"2007_8",-93.686575,42.018424,-0.157692568170877
"2006_7",-93.686288,42.018664,0.0510792896593387
"2009_6",-93.686218,42.018722,-0.0270093641403986
"2010_5",-93.685523,42.019069,0.100495479571845
"2007_1",-93.682805,42.018849,0.137213543492039
"2009_6",-93.68269,42.018847,-0.173169306148336
"2009_11",-93.682623,42.01877,-0.0449317518047341
"2008_6",-93.686189,42.018354,0.0255382951658574
